timestamp,floor_price,owners,total_listed,total_volume
2023-07-03 16:56:00,0.027,4418,1007,446.7917
2023-07-03 16:57:00,0.027,4418,1006,446.7917
2023-07-03 16:58:00,0.027,4418,1006,446.7917
2023-07-03 16:59:00,0.027,4418,1006,446.7917
2023-07-03 17:00:00,0.027,4418,1006,446.7917
2023-07-03 17:01:00,0.027,4418,1006,446.7917
2023-07-03 17:02:00,0.027,4418,1006,446.7917
2023-07-03 17:03:00,0.027,4418,1006,446.7917
2023-07-03 17:04:00,0.027,4418,1006,446.7917
2023-07-03 17:05:00,0.027,4418,1006,446.7917
2023-07-03 17:06:00,0.027,4418,1006,446.7917
2023-07-03 17:07:00,0.027,4418,1006,446.7917
2023-07-03 17:08:00,0.027,4418,1006,446.7917
2023-07-03 17:09:00,0.027,4418,1006,446.7917
2023-07-03 17:10:00,0.027,4418,1006,446.7917
2023-07-03 17:11:00,0.027,4418,1006,446.7917
2023-07-03 17:12:00,0.027,4418,1006,446.7917
2023-07-03 17:13:00,0.026,4418,1007,446.7917
